phen	h2.obs	h2.latent	ascertained	p	locus	chr	start	stop	pair_id	univ_threshold
MDD_Howard2019	5.50612e-05	9.19269e-05	FALSE	0.0862615	102	1	116207298	117046311	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.6728e-05	0.000287754	FALSE	0.175125	102	1	116207298	117046311	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.90744e-05	9.8627e-05	FALSE	0.0905123	103	1	117046312	118118667	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.70909e-05	0.00021225	FALSE	0.260139	103	1	117046312	118118667	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.08951e-05	0.000151753	FALSE	0.0148985	104	1	118118668	119408888	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.33081e-05	0.000574349	FALSE	0.0374145	104	1	118118668	119408888	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	6.56034e-05	0.000109527	FALSE	0.0577421	105	1	119408889	120345066	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000115571	0.000905468	FALSE	0.00394405	105	1	119408889	120345066	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.73245e-05	6.23147e-05	FALSE	0.0641707	106	1	120345067	145803848	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000142909	0.00111965	FALSE	8.33032e-07	106	1	120345067	145803848	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.30292e-05	3.84482e-05	FALSE	0.232666	107	1	145803849	147083835	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000246682	0.00193268	FALSE	6.64841e-10	107	1	145803849	147083835	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.86481e-05	8.122e-05	FALSE	0.0687118	108	1	147083836	149716037	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000219093	0.00171654	FALSE	1.161e-08	108	1	147083836	149716037	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	1.65913e-05	2.76998e-05	FALSE	0.308767	109	1	149716038	151146407	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000184773	0.00144765	FALSE	3.52407e-06	109	1	149716038	151146407	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000118396	0.000197667	FALSE	0.00342455	110	1	151146408	152535630	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000581308	0.00455439	FALSE	5.09867e-26	110	1	151146408	152535630	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000169128	0.00132507	FALSE	1.57751e-05	111	1	152535631	153410809	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000197102	0.00154424	FALSE	1.24052e-05	112	1	153410810	154685545	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000221605	0.000369979	FALSE	2.30382e-05	113	1	154685546	156813845	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00032715	0.00256313	FALSE	4.30599e-09	113	1	154685546	156813845	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	2.74094e-05	4.57611e-05	FALSE	0.270208	114	1	156813846	158081627	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.30401e-05	0.000650596	FALSE	0.0408409	114	1	156813846	158081627	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.68205e-05	0.000128255	FALSE	0.0226858	115	1	158081628	158900369	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00012906	0.00101115	FALSE	0.00171955	116	1	158900370	159882515	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.61922e-05	0.000127206	FALSE	0.0575251	117	1	159882516	161054076	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000272948	0.00213848	FALSE	1.92967e-07	117	1	159882516	161054076	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.72226e-05	0.000128926	FALSE	0.0278799	118	1	161054077	161945442	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000436456	0.00341951	FALSE	2.98029e-18	118	1	161054077	161945442	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00039647	0.000661923	FALSE	1.25942e-12	119	1	161945443	163141862	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000239802	0.00187879	FALSE	2.9876e-06	119	1	161945443	163141862	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.68311e-05	7.81864e-05	FALSE	0.102145	120	1	163141863	163854567	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.43969e-05	0.000582879	FALSE	0.0256602	120	1	163141863	163854567	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000137626	0.000229772	FALSE	0.00132639	121	1	163854568	164726579	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000155076	0.00121498	FALSE	0.000405427	121	1	163854568	164726579	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000323352	0.000539849	FALSE	4.12586e-10	122	1	164726580	165553812	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	4.3304e-05	0.000339275	FALSE	0.16415	122	1	164726580	165553812	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	8.87121e-05	0.000148108	FALSE	0.0204668	123	1	165553813	166458031	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.19279e-05	7.00004e-05	FALSE	0.124037	124	1	166458032	167163954	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.20191e-06	7.20944e-05	FALSE	0.385768	124	1	166458032	167163954	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000109445	0.000182723	FALSE	0.0107569	125	1	167163955	168179086	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.12659e-05	8.82654e-05	FALSE	0.390789	125	1	167163955	168179086	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000228265	0.000381097	FALSE	6.6004e-06	126	1	168179087	169521551	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000146884	0.00115079	FALSE	0.00172693	126	1	168179087	169521551	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000256767	0.0020117	FALSE	1.1753e-11	127	1	169521552	170193207	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00015486	0.00121329	FALSE	5.14947e-05	128	1	170193208	171044255	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000103195	0.000808501	FALSE	0.0105856	129	1	171044256	172465153	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.89269e-05	0.000131772	FALSE	0.034463	130	1	172465154	173582511	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000317822	0.00249005	FALSE	1.26757e-10	130	1	172465154	173582511	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.48289e-05	0.000158321	FALSE	0.00638236	131	1	173582512	175385220	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00020308	0.00159107	FALSE	5.57152e-07	131	1	173582512	175385220	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000189036	0.000315603	FALSE	2.20199e-05	132	1	175385221	176449096	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000145325	0.00113858	FALSE	0.000616295	132	1	175385221	176449096	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000154267	0.000257555	FALSE	0.000334387	133	1	176449097	177746472	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000111926	0.000186864	FALSE	0.00372697	134	1	177746473	178915113	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.58692e-05	0.00043772	FALSE	0.0792931	134	1	177746473	178915113	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.57271e-05	5.96478e-05	FALSE	0.179072	135	1	178915114	180221608	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000110381	0.000864808	FALSE	0.00440183	135	1	178915114	180221608	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000250007	0.000417396	FALSE	9.23881e-08	136	1	180221609	181324205	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.31436e-05	0.000416365	FALSE	0.100997	136	1	180221609	181324205	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00014531	0.000242601	FALSE	0.00110007	137	1	181324206	182420540	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.81953e-05	0.000455944	FALSE	0.0952648	137	1	181324206	182420540	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.18495e-05	6.98694e-05	FALSE	0.170132	138	1	182420541	183920616	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000221808	0.00173781	FALSE	4.21868e-06	138	1	182420541	183920616	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.3316e-05	7.23178e-05	FALSE	0.141836	139	1	183920617	184953089	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000163759	0.001283	FALSE	0.00012959	139	1	183920617	184953089	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	8.83344e-05	0.000147478	FALSE	0.0191966	140	1	184953090	186179447	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.36447e-05	0.000655333	FALSE	0.0244627	140	1	184953090	186179447	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000191473	0.00150014	FALSE	1.24344e-06	141	1	186179448	187072605	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.26446e-07	4.12456e-06	FALSE	0.47866	142	1	187072606	187757076	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.00057e-06	1.50268e-05	FALSE	0.385857	144	1	188625773	189904637	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	4.40629e-05	0.000345221	FALSE	0.109133	144	1	188625773	189904637	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	8.70527e-05	0.000145338	FALSE	0.0124178	145	1	189904638	191419275	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.39345e-05	0.000422562	FALSE	0.0743926	145	1	189904638	191419275	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000141869	0.000236855	FALSE	0.000218746	146	1	191419276	192468373	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.10759e-05	6.85779e-05	FALSE	0.143353	147	1	192468374	193575516	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.0001769	0.00138596	FALSE	2.49212e-05	147	1	192468374	193575516	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.05445e-05	5.09953e-05	FALSE	0.174348	148	1	193575517	194365688	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	3.39884e-05	0.00026629	FALSE	0.117622	149	1	194365689	195161235	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.13632e-05	0.000119144	FALSE	0.0387332	150	1	195161236	196179110	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000116066	0.000909345	FALSE	0.00288883	150	1	195161236	196179110	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000124478	0.000207821	FALSE	0.001292	151	1	196179111	197935821	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.98324e-05	0.000625465	FALSE	0.0221362	151	1	196179111	197935821	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000261917	0.000437282	FALSE	5.49689e-08	152	1	197935822	199263389	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000105583	0.000827217	FALSE	0.00928424	152	1	197935822	199263389	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.12862e-05	8.56243e-05	FALSE	0.08183	153	1	199263390	200134005	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000210314	0.00164775	FALSE	3.70696e-07	153	1	199263390	200134005	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000146941	0.000245324	FALSE	0.000447892	154	1	200134006	201067952	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000500579	0.0039219	FALSE	2.94886e-21	154	1	200134006	201067952	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000230325	0.000384536	FALSE	2.40707e-05	155	1	201067953	202583884	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000316183	0.00247721	FALSE	3.41531e-08	155	1	201067953	202583884	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000338864	0.00265491	FALSE	3.03681e-09	156	1	202583885	204092537	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.51584e-05	7.53938e-05	FALSE	0.151845	157	1	204092538	205009623	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.41767e-05	0.000659501	FALSE	0.0323798	157	1	204092538	205009623	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000244703	0.000408541	FALSE	3.73962e-07	158	1	205009624	205917548	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000246895	0.00193435	FALSE	3.04476e-07	158	1	205009624	205917548	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000177991	0.000297163	FALSE	0.000252338	159	1	205917549	208162951	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.00125981	0.00987024	FALSE	2.11459e-68	159	1	205917549	208162951	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000185834	0.000310257	FALSE	0.000414881	160	1	208162952	209711169	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000371653	0.0029118	FALSE	2.56137e-10	160	1	208162952	209711169	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000140006	0.000233745	FALSE	0.0022721	161	1	209711170	211082892	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.795e-05	0.000610717	FALSE	0.0498561	161	1	209711170	211082892	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.45772e-05	0.0001579	FALSE	0.0142086	162	1	211082893	212347582	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000218245	0.000364369	FALSE	1.75452e-05	163	1	212347583	213958292	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	6.43676e-05	0.000504302	FALSE	0.0908425	163	1	212347583	213958292	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000195629	0.00032661	FALSE	1.88896e-05	164	1	213958293	214783872	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000103001	0.000806986	FALSE	0.0105713	164	1	213958293	214783872	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	1.69146e-05	2.82395e-05	FALSE	0.307297	165	1	214783873	215825791	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.41217e-05	0.000123749	FALSE	0.043452	166	1	215825792	216658126	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000181554	0.000303111	FALSE	5.5971e-05	167	1	216658127	217352165	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000174586	0.00136784	FALSE	9.51271e-05	167	1	216658127	217352165	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.53021e-05	5.89382e-05	FALSE	0.206414	168	1	217352166	218563960	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.54821e-05	0.000669729	FALSE	0.0300095	168	1	217352166	218563960	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.29334e-05	0.00064976	FALSE	0.0314379	169	1	218563961	220073132	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	8.69125e-05	0.000145104	FALSE	0.014056	170	1	220073133	220978151	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.05231e-05	0.000709224	FALSE	0.0113141	170	1	220073133	220978151	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000115412	0.000192686	FALSE	0.00155689	171	1	220978152	221856864	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000125694	0.000984779	FALSE	0.000708936	171	1	220978152	221856864	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.34897e-05	8.93032e-05	FALSE	0.096206	172	1	221856865	222763597	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	4.77729e-06	3.74288e-05	FALSE	0.440043	172	1	221856865	222763597	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	8.10147e-05	0.000135257	FALSE	0.0230347	173	1	222763598	223654902	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.4384e-06	9.07963e-06	FALSE	0.435794	174	1	223654903	224943337	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.14183e-05	0.000716237	FALSE	0.0185184	174	1	223654903	224943337	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	6.81804e-05	0.00011383	FALSE	0.0596408	175	1	224943338	226534711	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000193103	0.00151291	FALSE	2.60421e-05	175	1	224943338	226534711	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.23667e-05	0.000120819	FALSE	0.0477339	176	1	226534712	228045554	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.0743e-05	0.000397557	FALSE	0.115898	176	1	226534712	228045554	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000164482	0.00027461	FALSE	8.10549e-05	177	1	228045555	229075156	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000110846	0.000868445	FALSE	0.00405847	177	1	228045555	229075156	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00015445	0.00025786	FALSE	0.00119209	178	1	229075157	230227247	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000198948	0.0015587	FALSE	6.54189e-05	178	1	229075157	230227247	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00032317	0.000539546	FALSE	3.5675e-09	179	1	230227248	231287764	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.07869e-05	0.00071129	FALSE	0.0341285	179	1	230227248	231287764	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000195883	0.000327035	FALSE	1.90959e-05	180	1	231287765	232177704	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	9.64517e-05	0.00016103	FALSE	0.0201232	181	1	232177705	232954942	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.82956e-07	7.70119e-06	FALSE	0.479468	181	1	232177705	232954942	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.38654e-05	7.3235e-05	FALSE	0.132179	182	1	232954943	233639473	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.65133e-05	9.43512e-05	FALSE	0.0966217	183	1	233639474	234365796	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.45706e-05	0.000192504	FALSE	0.275749	183	1	233639474	234365796	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000233178	0.0003893	FALSE	5.35851e-06	184	1	234365797	235097113	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000310119	0.00242969	FALSE	7.60462e-09	184	1	234365797	235097113	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000158619	0.00026482	FALSE	0.00021987	185	1	235097114	236199671	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.95535e-05	9.94269e-05	FALSE	0.110392	186	1	236199672	237409458	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.30761e-05	0.000650878	FALSE	0.0467436	186	1	236199672	237409458	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000238724	0.000398559	FALSE	1.21935e-06	187	1	237409459	238094455	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.89355e-05	0.000131786	FALSE	0.0153059	188	1	238094456	238704857	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.97794e-05	6.64132e-05	FALSE	0.145601	189	1	238704858	239332148	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000144029	0.000240463	FALSE	0.00141606	190	1	239332149	240248508	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.0001266	0.000991877	FALSE	0.00398607	190	1	239332149	240248508	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.00010435	0.000174217	FALSE	0.016717	191	1	240248509	241033584	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000202839	0.00158919	FALSE	4.5181e-05	191	1	240248509	241033584	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000109786	0.000183292	FALSE	0.0114733	192	1	241033585	241813534	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000130568	0.00102297	FALSE	0.00378484	192	1	241033585	241813534	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000157993	0.000263775	FALSE	0.00037861	193	1	241813535	242417923	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000123959	0.000971181	FALSE	0.00344458	193	1	241813535	242417923	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	7.0356e-05	0.000117462	FALSE	0.0461141	194	1	242417924	243048003	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000215002	0.000358955	FALSE	3.42785e-05	195	1	243048004	244723196	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	2.95115e-05	0.000231214	FALSE	0.26752	195	1	243048004	244723196	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000191873	0.00032034	FALSE	0.000327735	196	1	244723197	245970505	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000141563	0.00110911	FALSE	0.00503876	196	1	244723197	245970505	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	1.59568e-05	2.66405e-05	FALSE	0.309928	197	1	245970506	246610290	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	1.96898e-05	0.000154264	FALSE	0.273953	197	1	245970506	246610290	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000139967	0.00023368	FALSE	0.00131908	198	1	246610291	247531112	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	3.36149e-05	5.61214e-05	FALSE	0.20893	199	1	247531113	248341594	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	7.78661e-05	0.000610059	FALSE	0.0373733	199	1	247531113	248341594	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	5.16469e-05	8.62266e-05	FALSE	0.0978214	201	2	10181	789195	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	5.24309e-05	0.000410782	FALSE	0.0946282	201	2	10181	789195	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.36023e-05	7.27957e-05	FALSE	0.138113	203	2	1376546	1875060	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000172696	0.000288323	FALSE	0.000206231	204	2	1875061	2680063	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000144661	0.00113338	FALSE	0.00131337	204	2	1875061	2680063	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000142743	0.000238315	FALSE	0.0014836	205	2	2680064	3314202	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000140318	0.00109935	FALSE	0.00171806	205	2	2680064	3314202	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000171915	0.000287019	FALSE	0.000154095	206	2	3314203	4016104	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.55985e-06	7.48988e-05	FALSE	0.400938	206	2	3314203	4016104	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	4.37111e-05	7.29775e-05	FALSE	0.143609	207	2	4016105	4766969	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	9.73655e-05	0.000762832	FALSE	0.0123226	207	2	4016105	4766969	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	0.000160772	0.000268415	FALSE	0.000168196	208	2	4766970	5568653	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	0.000114643	0.000898199	FALSE	0.00411074	208	2	4766970	5568653	HowardMDD__FinnGenIBD	5.01002004008016e-06
MDD_Howard2019	6.60127e-05	0.000110211	FALSE	0.0684317	209	2	5568654	6306606	HowardMDD__FinnGenIBD	5.01002004008016e-06
IBD_FinnGen_R12	8.63683e-05	0.000676672	FALSE	0.0278589	209	2	5568654	6306606	HowardMDD__FinnGenIBD	5.01002004008016e-06
